"year","model","ensemble","variable","experiment","value","unit","problem_file"
1873,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.751831054688,"1e-6",NA
1874,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.972412109375,"1e-6",NA
1875,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.012634277344,"1e-6",NA
1876,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.306243896484,"1e-6",NA
1877,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.693267822266,"1e-6",NA
1878,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.28271484375,"1e-6",NA
1879,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.233825683594,"1e-6",NA
1880,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.006744384766,"1e-6",NA
1881,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.116027832031,"1e-6",NA
1882,"MIROC-ESM","r1i1p1","co2","esmHistorical",286.919189453125,"1e-6",NA
1883,"MIROC-ESM","r1i1p1","co2","esmHistorical",286.526000976562,"1e-6",NA
1884,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.265594482422,"1e-6",NA
1885,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.517639160156,"1e-6",NA
1886,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.487823486328,"1e-6",NA
1887,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.503753662109,"1e-6",NA
1888,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.765991210938,"1e-6",NA
1889,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.467346191406,"1e-6",NA
1890,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.492645263672,"1e-6",NA
1891,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.852630615234,"1e-6",NA
1892,"MIROC-ESM","r1i1p1","co2","esmHistorical",287.938018798828,"1e-6",NA
1893,"MIROC-ESM","r1i1p1","co2","esmHistorical",288.711517333984,"1e-6",NA
1894,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.617340087891,"1e-6",NA
1895,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.555358886719,"1e-6",NA
1896,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.897766113281,"1e-6",NA
1897,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.073608398438,"1e-6",NA
1898,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.942718505859,"1e-6",NA
1899,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.995666503906,"1e-6",NA
1900,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.712219238281,"1e-6",NA
1901,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.036865234375,"1e-6",NA
1902,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.693572998047,"1e-6",NA
1903,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.610748291016,"1e-6",NA
1904,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.589294433594,"1e-6",NA
1905,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.317687988281,"1e-6",NA
1906,"MIROC-ESM","r1i1p1","co2","esmHistorical",289.757904052734,"1e-6",NA
1907,"MIROC-ESM","r1i1p1","co2","esmHistorical",290.865173339844,"1e-6",NA
1908,"MIROC-ESM","r1i1p1","co2","esmHistorical",292.425537109375,"1e-6",NA
1909,"MIROC-ESM","r1i1p1","co2","esmHistorical",293.419097900391,"1e-6",NA
1910,"MIROC-ESM","r1i1p1","co2","esmHistorical",294.392578125,"1e-6",NA
1911,"MIROC-ESM","r1i1p1","co2","esmHistorical",295.699096679688,"1e-6",NA
1912,"MIROC-ESM","r1i1p1","co2","esmHistorical",296.906402587891,"1e-6",NA
1913,"MIROC-ESM","r1i1p1","co2","esmHistorical",297.077087402344,"1e-6",NA
1914,"MIROC-ESM","r1i1p1","co2","esmHistorical",298.499176025391,"1e-6",NA
1915,"MIROC-ESM","r1i1p1","co2","esmHistorical",299.483612060547,"1e-6",NA
1916,"MIROC-ESM","r1i1p1","co2","esmHistorical",300.585266113281,"1e-6",NA
1917,"MIROC-ESM","r1i1p1","co2","esmHistorical",302.222137451172,"1e-6",NA
1918,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.516387939453,"1e-6",NA
1919,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.801879882812,"1e-6",NA
1920,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.773071289062,"1e-6",NA
1921,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.824432373047,"1e-6",NA
1922,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.161895751953,"1e-6",NA
1923,"MIROC-ESM","r1i1p1","co2","esmHistorical",302.6953125,"1e-6",NA
1924,"MIROC-ESM","r1i1p1","co2","esmHistorical",303.357727050781,"1e-6",NA
1925,"MIROC-ESM","r1i1p1","co2","esmHistorical",305.516052246094,"1e-6",NA
1926,"MIROC-ESM","r1i1p1","co2","esmHistorical",306.346313476562,"1e-6",NA
1927,"MIROC-ESM","r1i1p1","co2","esmHistorical",307.786315917969,"1e-6",NA
1928,"MIROC-ESM","r1i1p1","co2","esmHistorical",308.646575927734,"1e-6",NA
1929,"MIROC-ESM","r1i1p1","co2","esmHistorical",308.622467041016,"1e-6",NA
1930,"MIROC-ESM","r1i1p1","co2","esmHistorical",308.557556152344,"1e-6",NA
1931,"MIROC-ESM","r1i1p1","co2","esmHistorical",308.466217041016,"1e-6",NA
1932,"MIROC-ESM","r1i1p1","co2","esmHistorical",308.972259521484,"1e-6",NA
1933,"MIROC-ESM","r1i1p1","co2","esmHistorical",309.042388916016,"1e-6",NA
1934,"MIROC-ESM","r1i1p1","co2","esmHistorical",309.101898193359,"1e-6",NA
1935,"MIROC-ESM","r1i1p1","co2","esmHistorical",310.036193847656,"1e-6",NA
1936,"MIROC-ESM","r1i1p1","co2","esmHistorical",310.8701171875,"1e-6",NA
1937,"MIROC-ESM","r1i1p1","co2","esmHistorical",311.900939941406,"1e-6",NA
1938,"MIROC-ESM","r1i1p1","co2","esmHistorical",312.289337158203,"1e-6",NA
1939,"MIROC-ESM","r1i1p1","co2","esmHistorical",312.210662841797,"1e-6",NA
1940,"MIROC-ESM","r1i1p1","co2","esmHistorical",313.120635986328,"1e-6",NA
1941,"MIROC-ESM","r1i1p1","co2","esmHistorical",313.522613525391,"1e-6",NA
1942,"MIROC-ESM","r1i1p1","co2","esmHistorical",313.005737304688,"1e-6",NA
1943,"MIROC-ESM","r1i1p1","co2","esmHistorical",313.366729736328,"1e-6",NA
1944,"MIROC-ESM","r1i1p1","co2","esmHistorical",314.36279296875,"1e-6",NA
1945,"MIROC-ESM","r1i1p1","co2","esmHistorical",314.545135498047,"1e-6",NA
1946,"MIROC-ESM","r1i1p1","co2","esmHistorical",315.397796630859,"1e-6",NA
1947,"MIROC-ESM","r1i1p1","co2","esmHistorical",315.833679199219,"1e-6",NA
1948,"MIROC-ESM","r1i1p1","co2","esmHistorical",315.578857421875,"1e-6",NA
1949,"MIROC-ESM","r1i1p1","co2","esmHistorical",315.433532714844,"1e-6",NA
1950,"MIROC-ESM","r1i1p1","co2","esmHistorical",316.380493164062,"1e-6",NA
1951,"MIROC-ESM","r1i1p1","co2","esmHistorical",316.981323242188,"1e-6",NA
1952,"MIROC-ESM","r1i1p1","co2","esmHistorical",317.357421875,"1e-6",NA
1953,"MIROC-ESM","r1i1p1","co2","esmHistorical",319.505187988281,"1e-6",NA
1954,"MIROC-ESM","r1i1p1","co2","esmHistorical",321.008026123047,"1e-6",NA
1955,"MIROC-ESM","r1i1p1","co2","esmHistorical",322.27734375,"1e-6",NA
1956,"MIROC-ESM","r1i1p1","co2","esmHistorical",323.846527099609,"1e-6",NA
1957,"MIROC-ESM","r1i1p1","co2","esmHistorical",326.501281738281,"1e-6",NA
1958,"MIROC-ESM","r1i1p1","co2","esmHistorical",328.367309570312,"1e-6",NA
1959,"MIROC-ESM","r1i1p1","co2","esmHistorical",329.871063232422,"1e-6",NA
1960,"MIROC-ESM","r1i1p1","co2","esmHistorical",330.112091064453,"1e-6",NA
1961,"MIROC-ESM","r1i1p1","co2","esmHistorical",330.371215820312,"1e-6",NA
1962,"MIROC-ESM","r1i1p1","co2","esmHistorical",331.032989501953,"1e-6",NA
1963,"MIROC-ESM","r1i1p1","co2","esmHistorical",331.900115966797,"1e-6",NA
1964,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.171112060547,"1e-6",NA
1965,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.401092529297,"1e-6",NA
1966,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.717193603516,"1e-6",NA
1967,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.714569091797,"1e-6",NA
1968,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.229827880859,"1e-6",NA
1969,"MIROC-ESM","r1i1p1","co2","esmHistorical",333.190216064453,"1e-6",NA
1970,"MIROC-ESM","r1i1p1","co2","esmHistorical",334.734558105469,"1e-6",NA
1971,"MIROC-ESM","r1i1p1","co2","esmHistorical",336.811340332031,"1e-6",NA
1972,"MIROC-ESM","r1i1p1","co2","esmHistorical",338.701293945312,"1e-6",NA
1973,"MIROC-ESM","r1i1p1","co2","esmHistorical",340.354156494141,"1e-6",NA
1974,"MIROC-ESM","r1i1p1","co2","esmHistorical",341.295043945312,"1e-6",NA
1975,"MIROC-ESM","r1i1p1","co2","esmHistorical",342.107177734375,"1e-6",NA
1976,"MIROC-ESM","r1i1p1","co2","esmHistorical",342.817901611328,"1e-6",NA
1977,"MIROC-ESM","r1i1p1","co2","esmHistorical",344.715667724609,"1e-6",NA
1978,"MIROC-ESM","r1i1p1","co2","esmHistorical",345.857757568359,"1e-6",NA
1979,"MIROC-ESM","r1i1p1","co2","esmHistorical",346.784545898438,"1e-6",NA
1980,"MIROC-ESM","r1i1p1","co2","esmHistorical",348.030456542969,"1e-6",NA
1981,"MIROC-ESM","r1i1p1","co2","esmHistorical",348.940185546875,"1e-6",NA
1982,"MIROC-ESM","r1i1p1","co2","esmHistorical",350.010620117188,"1e-6",NA
1983,"MIROC-ESM","r1i1p1","co2","esmHistorical",351.541259765625,"1e-6",NA
1984,"MIROC-ESM","r1i1p1","co2","esmHistorical",352.135467529297,"1e-6",NA
1985,"MIROC-ESM","r1i1p1","co2","esmHistorical",352.984741210938,"1e-6",NA
1986,"MIROC-ESM","r1i1p1","co2","esmHistorical",355.759429931641,"1e-6",NA
1987,"MIROC-ESM","r1i1p1","co2","esmHistorical",357.761779785156,"1e-6",NA
1988,"MIROC-ESM","r1i1p1","co2","esmHistorical",360.147827148438,"1e-6",NA
1989,"MIROC-ESM","r1i1p1","co2","esmHistorical",362.612182617188,"1e-6",NA
1990,"MIROC-ESM","r1i1p1","co2","esmHistorical",365.894775390625,"1e-6",NA
1991,"MIROC-ESM","r1i1p1","co2","esmHistorical",367.538879394531,"1e-6",NA
1992,"MIROC-ESM","r1i1p1","co2","esmHistorical",368.695831298828,"1e-6",NA
1993,"MIROC-ESM","r1i1p1","co2","esmHistorical",370.622344970703,"1e-6",NA
1994,"MIROC-ESM","r1i1p1","co2","esmHistorical",372.834899902344,"1e-6",NA
1995,"MIROC-ESM","r1i1p1","co2","esmHistorical",374.640625,"1e-6",NA
1996,"MIROC-ESM","r1i1p1","co2","esmHistorical",376.406127929688,"1e-6",NA
1997,"MIROC-ESM","r1i1p1","co2","esmHistorical",378.539703369141,"1e-6",NA
1998,"MIROC-ESM","r1i1p1","co2","esmHistorical",379.88134765625,"1e-6",NA
1999,"MIROC-ESM","r1i1p1","co2","esmHistorical",381.553253173828,"1e-6",NA
2000,"MIROC-ESM","r1i1p1","co2","esmHistorical",381.890533447266,"1e-6",NA
2001,"MIROC-ESM","r1i1p1","co2","esmHistorical",382.704010009766,"1e-6",NA
2002,"MIROC-ESM","r1i1p1","co2","esmHistorical",384.480621337891,"1e-6",NA
2003,"MIROC-ESM","r1i1p1","co2","esmHistorical",385.999938964844,"1e-6",NA
2004,"MIROC-ESM","r1i1p1","co2","esmHistorical",388.164520263672,"1e-6",NA
2005,"MIROC-ESM","r1i1p1","co2","esmHistorical",389.68408203125,"1e-6",NA
1850,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.514465332031,"1e-6",NA
1851,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.613006591797,"1e-6",NA
1852,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.860137939453,"1e-6",NA
1853,"MIROC-ESM","r2i1p1","co2","esmHistorical",286.239929199219,"1e-6",NA
1854,"MIROC-ESM","r2i1p1","co2","esmHistorical",286.765563964844,"1e-6",NA
1855,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.768280029297,"1e-6",NA
1856,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.441131591797,"1e-6",NA
1857,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.708312988281,"1e-6",NA
1858,"MIROC-ESM","r2i1p1","co2","esmHistorical",283.371154785156,"1e-6",NA
1859,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.191528320312,"1e-6",NA
1860,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.180816650391,"1e-6",NA
1861,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.596099853516,"1e-6",NA
1862,"MIROC-ESM","r2i1p1","co2","esmHistorical",283.978942871094,"1e-6",NA
1863,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.223266601562,"1e-6",NA
1864,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.189117431641,"1e-6",NA
1865,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.397003173828,"1e-6",NA
1866,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.733306884766,"1e-6",NA
1867,"MIROC-ESM","r2i1p1","co2","esmHistorical",286.059356689453,"1e-6",NA
1868,"MIROC-ESM","r2i1p1","co2","esmHistorical",287.076934814453,"1e-6",NA
1869,"MIROC-ESM","r2i1p1","co2","esmHistorical",286.190032958984,"1e-6",NA
1870,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.592224121094,"1e-6",NA
1871,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.497253417969,"1e-6",NA
1872,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.088226318359,"1e-6",NA
1873,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.821929931641,"1e-6",NA
1874,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.513275146484,"1e-6",NA
1875,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.567901611328,"1e-6",NA
1876,"MIROC-ESM","r2i1p1","co2","esmHistorical",284.136688232422,"1e-6",NA
1877,"MIROC-ESM","r2i1p1","co2","esmHistorical",283.710571289062,"1e-6",NA
1878,"MIROC-ESM","r2i1p1","co2","esmHistorical",285.24169921875,"1e-6",NA
1879,"MIROC-ESM","r2i1p1","co2","esmHistorical",286.495239257812,"1e-6",NA
1880,"MIROC-ESM","r2i1p1","co2","esmHistorical",287.890075683594,"1e-6",NA
1881,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.591674804688,"1e-6",NA
1882,"MIROC-ESM","r2i1p1","co2","esmHistorical",292.1884765625,"1e-6",NA
1883,"MIROC-ESM","r2i1p1","co2","esmHistorical",294.285919189453,"1e-6",NA
1884,"MIROC-ESM","r2i1p1","co2","esmHistorical",295.068176269531,"1e-6",NA
1885,"MIROC-ESM","r2i1p1","co2","esmHistorical",294.015014648438,"1e-6",NA
1886,"MIROC-ESM","r2i1p1","co2","esmHistorical",293.729309082031,"1e-6",NA
1887,"MIROC-ESM","r2i1p1","co2","esmHistorical",293.987945556641,"1e-6",NA
1888,"MIROC-ESM","r2i1p1","co2","esmHistorical",294.700134277344,"1e-6",NA
1889,"MIROC-ESM","r2i1p1","co2","esmHistorical",294.534393310547,"1e-6",NA
1890,"MIROC-ESM","r2i1p1","co2","esmHistorical",293.020812988281,"1e-6",NA
1891,"MIROC-ESM","r2i1p1","co2","esmHistorical",292.222839355469,"1e-6",NA
1892,"MIROC-ESM","r2i1p1","co2","esmHistorical",291.514312744141,"1e-6",NA
1893,"MIROC-ESM","r2i1p1","co2","esmHistorical",290.378631591797,"1e-6",NA
1894,"MIROC-ESM","r2i1p1","co2","esmHistorical",290.782196044922,"1e-6",NA
1895,"MIROC-ESM","r2i1p1","co2","esmHistorical",291.57861328125,"1e-6",NA
1896,"MIROC-ESM","r2i1p1","co2","esmHistorical",292.069305419922,"1e-6",NA
1897,"MIROC-ESM","r2i1p1","co2","esmHistorical",291.718627929688,"1e-6",NA
1898,"MIROC-ESM","r2i1p1","co2","esmHistorical",290.823059082031,"1e-6",NA
1899,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.868072509766,"1e-6",NA
1900,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.722839355469,"1e-6",NA
1901,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.2451171875,"1e-6",NA
1902,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.4443359375,"1e-6",NA
1903,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.819488525391,"1e-6",NA
1904,"MIROC-ESM","r2i1p1","co2","esmHistorical",289.790924072266,"1e-6",NA
1905,"MIROC-ESM","r2i1p1","co2","esmHistorical",290.435882568359,"1e-6",NA
1906,"MIROC-ESM","r2i1p1","co2","esmHistorical",291.242828369141,"1e-6",NA
1907,"MIROC-ESM","r2i1p1","co2","esmHistorical",292.073516845703,"1e-6",NA
1908,"MIROC-ESM","r2i1p1","co2","esmHistorical",292.79931640625,"1e-6",NA
1909,"MIROC-ESM","r2i1p1","co2","esmHistorical",293.975311279297,"1e-6",NA
1910,"MIROC-ESM","r2i1p1","co2","esmHistorical",295.436950683594,"1e-6",NA
1911,"MIROC-ESM","r2i1p1","co2","esmHistorical",296.89697265625,"1e-6",NA
1912,"MIROC-ESM","r2i1p1","co2","esmHistorical",298.216522216797,"1e-6",NA
1913,"MIROC-ESM","r2i1p1","co2","esmHistorical",298.100067138672,"1e-6",NA
1914,"MIROC-ESM","r2i1p1","co2","esmHistorical",298.7587890625,"1e-6",NA
1915,"MIROC-ESM","r2i1p1","co2","esmHistorical",298.515014648438,"1e-6",NA
1916,"MIROC-ESM","r2i1p1","co2","esmHistorical",298.675384521484,"1e-6",NA
1917,"MIROC-ESM","r2i1p1","co2","esmHistorical",299.708251953125,"1e-6",NA
1918,"MIROC-ESM","r2i1p1","co2","esmHistorical",300.669769287109,"1e-6",NA
1919,"MIROC-ESM","r2i1p1","co2","esmHistorical",301.940582275391,"1e-6",NA
1920,"MIROC-ESM","r2i1p1","co2","esmHistorical",301.459075927734,"1e-6",NA
1921,"MIROC-ESM","r2i1p1","co2","esmHistorical",301.407470703125,"1e-6",NA
1922,"MIROC-ESM","r2i1p1","co2","esmHistorical",302.839599609375,"1e-6",NA
1923,"MIROC-ESM","r2i1p1","co2","esmHistorical",304.443054199219,"1e-6",NA
1924,"MIROC-ESM","r2i1p1","co2","esmHistorical",305.747406005859,"1e-6",NA
1925,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.549713134766,"1e-6",NA
1926,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.185760498047,"1e-6",NA
1927,"MIROC-ESM","r2i1p1","co2","esmHistorical",305.773406982422,"1e-6",NA
1928,"MIROC-ESM","r2i1p1","co2","esmHistorical",305.638702392578,"1e-6",NA
1929,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.900787353516,"1e-6",NA
1930,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.632171630859,"1e-6",NA
1931,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.096954345703,"1e-6",NA
1932,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.399597167969,"1e-6",NA
1933,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.560150146484,"1e-6",NA
1934,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.490478515625,"1e-6",NA
1935,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.408233642578,"1e-6",NA
1936,"MIROC-ESM","r2i1p1","co2","esmHistorical",306.909942626953,"1e-6",NA
1937,"MIROC-ESM","r2i1p1","co2","esmHistorical",308.144714355469,"1e-6",NA
1938,"MIROC-ESM","r2i1p1","co2","esmHistorical",308.394165039062,"1e-6",NA
1939,"MIROC-ESM","r2i1p1","co2","esmHistorical",308.225494384766,"1e-6",NA
1940,"MIROC-ESM","r2i1p1","co2","esmHistorical",308.495269775391,"1e-6",NA
1941,"MIROC-ESM","r2i1p1","co2","esmHistorical",308.725708007812,"1e-6",NA
1942,"MIROC-ESM","r2i1p1","co2","esmHistorical",309.272125244141,"1e-6",NA
1943,"MIROC-ESM","r2i1p1","co2","esmHistorical",310.358856201172,"1e-6",NA
1944,"MIROC-ESM","r2i1p1","co2","esmHistorical",311.478179931641,"1e-6",NA
1945,"MIROC-ESM","r2i1p1","co2","esmHistorical",312.163970947266,"1e-6",NA
1946,"MIROC-ESM","r2i1p1","co2","esmHistorical",312.416473388672,"1e-6",NA
1947,"MIROC-ESM","r2i1p1","co2","esmHistorical",313.298126220703,"1e-6",NA
1948,"MIROC-ESM","r2i1p1","co2","esmHistorical",314.690948486328,"1e-6",NA
1949,"MIROC-ESM","r2i1p1","co2","esmHistorical",315.152954101562,"1e-6",NA
1950,"MIROC-ESM","r2i1p1","co2","esmHistorical",317.406188964844,"1e-6",NA
1951,"MIROC-ESM","r2i1p1","co2","esmHistorical",318.783355712891,"1e-6",NA
1952,"MIROC-ESM","r2i1p1","co2","esmHistorical",319.553955078125,"1e-6",NA
1953,"MIROC-ESM","r2i1p1","co2","esmHistorical",320.168548583984,"1e-6",NA
1954,"MIROC-ESM","r2i1p1","co2","esmHistorical",321.018310546875,"1e-6",NA
1955,"MIROC-ESM","r2i1p1","co2","esmHistorical",321.539276123047,"1e-6",NA
1956,"MIROC-ESM","r2i1p1","co2","esmHistorical",322.841888427734,"1e-6",NA
1957,"MIROC-ESM","r2i1p1","co2","esmHistorical",323.718505859375,"1e-6",NA
1958,"MIROC-ESM","r2i1p1","co2","esmHistorical",325.104034423828,"1e-6",NA
1959,"MIROC-ESM","r2i1p1","co2","esmHistorical",326.685028076172,"1e-6",NA
1960,"MIROC-ESM","r2i1p1","co2","esmHistorical",328.244720458984,"1e-6",NA
1961,"MIROC-ESM","r2i1p1","co2","esmHistorical",329.210296630859,"1e-6",NA
1962,"MIROC-ESM","r2i1p1","co2","esmHistorical",329.103820800781,"1e-6",NA
1963,"MIROC-ESM","r2i1p1","co2","esmHistorical",329.727722167969,"1e-6",NA
1964,"MIROC-ESM","r2i1p1","co2","esmHistorical",330.579498291016,"1e-6",NA
1965,"MIROC-ESM","r2i1p1","co2","esmHistorical",330.610778808594,"1e-6",NA
1966,"MIROC-ESM","r2i1p1","co2","esmHistorical",330.399230957031,"1e-6",NA
1967,"MIROC-ESM","r2i1p1","co2","esmHistorical",330.618041992188,"1e-6",NA
1968,"MIROC-ESM","r2i1p1","co2","esmHistorical",331.620544433594,"1e-6",NA
1969,"MIROC-ESM","r2i1p1","co2","esmHistorical",333.374725341797,"1e-6",NA
1970,"MIROC-ESM","r2i1p1","co2","esmHistorical",334.545471191406,"1e-6",NA
1971,"MIROC-ESM","r2i1p1","co2","esmHistorical",336.436798095703,"1e-6",NA
1972,"MIROC-ESM","r2i1p1","co2","esmHistorical",338.845367431641,"1e-6",NA
1973,"MIROC-ESM","r2i1p1","co2","esmHistorical",340.594299316406,"1e-6",NA
1974,"MIROC-ESM","r2i1p1","co2","esmHistorical",341.972930908203,"1e-6",NA
1975,"MIROC-ESM","r2i1p1","co2","esmHistorical",342.569519042969,"1e-6",NA
1976,"MIROC-ESM","r2i1p1","co2","esmHistorical",343.231658935547,"1e-6",NA
1977,"MIROC-ESM","r2i1p1","co2","esmHistorical",344.593719482422,"1e-6",NA
1978,"MIROC-ESM","r2i1p1","co2","esmHistorical",345.294738769531,"1e-6",NA
1979,"MIROC-ESM","r2i1p1","co2","esmHistorical",346.828002929688,"1e-6",NA
1980,"MIROC-ESM","r2i1p1","co2","esmHistorical",349.783721923828,"1e-6",NA
1981,"MIROC-ESM","r2i1p1","co2","esmHistorical",352.265533447266,"1e-6",NA
1982,"MIROC-ESM","r2i1p1","co2","esmHistorical",354.089538574219,"1e-6",NA
1983,"MIROC-ESM","r2i1p1","co2","esmHistorical",355.525421142578,"1e-6",NA
1984,"MIROC-ESM","r2i1p1","co2","esmHistorical",356.976898193359,"1e-6",NA
1985,"MIROC-ESM","r2i1p1","co2","esmHistorical",358.296783447266,"1e-6",NA
1986,"MIROC-ESM","r2i1p1","co2","esmHistorical",359.271514892578,"1e-6",NA
1987,"MIROC-ESM","r2i1p1","co2","esmHistorical",362.082672119141,"1e-6",NA
1988,"MIROC-ESM","r2i1p1","co2","esmHistorical",364.848846435547,"1e-6",NA
1989,"MIROC-ESM","r2i1p1","co2","esmHistorical",365.836975097656,"1e-6",NA
1990,"MIROC-ESM","r2i1p1","co2","esmHistorical",367.814544677734,"1e-6",NA
1991,"MIROC-ESM","r2i1p1","co2","esmHistorical",369.236297607422,"1e-6",NA
1992,"MIROC-ESM","r2i1p1","co2","esmHistorical",370.543579101562,"1e-6",NA
1993,"MIROC-ESM","r2i1p1","co2","esmHistorical",372.634704589844,"1e-6",NA
1994,"MIROC-ESM","r2i1p1","co2","esmHistorical",374.215606689453,"1e-6",NA
1995,"MIROC-ESM","r2i1p1","co2","esmHistorical",374.651397705078,"1e-6",NA
1996,"MIROC-ESM","r2i1p1","co2","esmHistorical",375.944885253906,"1e-6",NA
1997,"MIROC-ESM","r2i1p1","co2","esmHistorical",377.420989990234,"1e-6",NA
1998,"MIROC-ESM","r2i1p1","co2","esmHistorical",378.561889648438,"1e-6",NA
1999,"MIROC-ESM","r2i1p1","co2","esmHistorical",380.383514404297,"1e-6",NA
2000,"MIROC-ESM","r2i1p1","co2","esmHistorical",382.842712402344,"1e-6",NA
2001,"MIROC-ESM","r2i1p1","co2","esmHistorical",385.156066894531,"1e-6",NA
2002,"MIROC-ESM","r2i1p1","co2","esmHistorical",387.432464599609,"1e-6",NA
2003,"MIROC-ESM","r2i1p1","co2","esmHistorical",390.159881591797,"1e-6",NA
2004,"MIROC-ESM","r2i1p1","co2","esmHistorical",392.933227539062,"1e-6",NA
2005,"MIROC-ESM","r2i1p1","co2","esmHistorical",395.735748291016,"1e-6",NA
1850,"MIROC-ESM","r3i1p1","co2","esmHistorical",284.337615966797,"1e-6",NA
1851,"MIROC-ESM","r3i1p1","co2","esmHistorical",284.128143310547,"1e-6",NA
1852,"MIROC-ESM","r3i1p1","co2","esmHistorical",284.503234863281,"1e-6",NA
1853,"MIROC-ESM","r3i1p1","co2","esmHistorical",285.137481689453,"1e-6",NA
1854,"MIROC-ESM","r3i1p1","co2","esmHistorical",285.54541015625,"1e-6",NA
1855,"MIROC-ESM","r3i1p1","co2","esmHistorical",285.965454101562,"1e-6",NA
1856,"MIROC-ESM","r3i1p1","co2","esmHistorical",286.432006835938,"1e-6",NA
1857,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.126281738281,"1e-6",NA
1858,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.759674072266,"1e-6",NA
1859,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.901672363281,"1e-6",NA
1860,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.571441650391,"1e-6",NA
1861,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.307983398438,"1e-6",NA
1862,"MIROC-ESM","r3i1p1","co2","esmHistorical",287.33544921875,"1e-6",NA
1863,"MIROC-ESM","r3i1p1","co2","esmHistorical",288.590850830078,"1e-6",NA
