"year","variable","ensemble","model","experiment","value"
1894,"heatflux","r5i1p2","GISS-E2-H","historical",1.90820638338725
1895,"heatflux","r5i1p2","GISS-E2-H","historical",1.53405984242757
1896,"heatflux","r5i1p2","GISS-E2-H","historical",0.91307524840037
1897,"heatflux","r5i1p2","GISS-E2-H","historical",1.2367521127065
1898,"heatflux","r5i1p2","GISS-E2-H","historical",1.4986075758934
1899,"heatflux","r5i1p2","GISS-E2-H","historical",1.88425779342651
1900,"heatflux","r5i1p2","GISS-E2-H","historical",1.46652271350225
1901,"heatflux","r5i1p2","GISS-E2-H","historical",1.80306541919708
1902,"heatflux","r5i1p2","GISS-E2-H","historical",1.58599315087001
1903,"heatflux","r5i1p2","GISS-E2-H","historical",0.427662889162699
1904,"heatflux","r5i1p2","GISS-E2-H","historical",1.18579598267873
1905,"heatflux","r5i1p2","GISS-E2-H","historical",1.46794309218725
1906,"heatflux","r5i1p2","GISS-E2-H","historical",1.87607963879903
1907,"heatflux","r5i1p2","GISS-E2-H","historical",2.07590138912201
1908,"heatflux","r5i1p2","GISS-E2-H","historical",1.11060982942581
1909,"heatflux","r5i1p2","GISS-E2-H","historical",1.7669278383255
1910,"heatflux","r5i1p2","GISS-E2-H","historical",1.7471003929774
1911,"heatflux","r5i1p2","GISS-E2-H","historical",1.73227679729462
1912,"heatflux","r5i1p2","GISS-E2-H","historical",1.37005962928136
1913,"heatflux","r5i1p2","GISS-E2-H","historical",1.10446455081304
1914,"heatflux","r5i1p2","GISS-E2-H","historical",1.42796766757965
1915,"heatflux","r5i1p2","GISS-E2-H","historical",2.10056046644847
1916,"heatflux","r5i1p2","GISS-E2-H","historical",1.46707121531169
1917,"heatflux","r5i1p2","GISS-E2-H","historical",1.58908261855443
1918,"heatflux","r5i1p2","GISS-E2-H","historical",1.754975994428
1919,"heatflux","r5i1p2","GISS-E2-H","historical",1.93467315038045
1920,"heatflux","r5i1p2","GISS-E2-H","historical",1.04365491867065
1921,"heatflux","r5i1p2","GISS-E2-H","historical",1.21645937363307
1922,"heatflux","r5i1p2","GISS-E2-H","historical",1.85333261887232
1923,"heatflux","r5i1p2","GISS-E2-H","historical",1.00151783227921
1924,"heatflux","r5i1p2","GISS-E2-H","historical",1.93268712361654
1925,"heatflux","r5i1p2","GISS-E2-H","historical",1.64531952142715
1926,"heatflux","r5i1p2","GISS-E2-H","historical",1.4991223414739
1927,"heatflux","r5i1p2","GISS-E2-H","historical",1.87803198893865
1928,"heatflux","r5i1p2","GISS-E2-H","historical",1.48190613587697
1929,"heatflux","r5i1p2","GISS-E2-H","historical",1.28917944431305
1930,"heatflux","r5i1p2","GISS-E2-H","historical",1.90782850980759
1931,"heatflux","r5i1p2","GISS-E2-H","historical",1.70058292150497
1932,"heatflux","r5i1p2","GISS-E2-H","historical",1.73375085989634
1933,"heatflux","r5i1p2","GISS-E2-H","historical",1.9208699464798
1934,"heatflux","r5i1p2","GISS-E2-H","historical",2.02278037865957
1935,"heatflux","r5i1p2","GISS-E2-H","historical",1.44238380591075
1936,"heatflux","r5i1p2","GISS-E2-H","historical",1.82488067944845
1937,"heatflux","r5i1p2","GISS-E2-H","historical",1.73813100655874
1938,"heatflux","r5i1p2","GISS-E2-H","historical",1.98294953505198
1939,"heatflux","r5i1p2","GISS-E2-H","historical",2.1864201426506
1940,"heatflux","r5i1p2","GISS-E2-H","historical",1.16265495618184
1941,"heatflux","r5i1p2","GISS-E2-H","historical",1.77971438566844
1942,"heatflux","r5i1p2","GISS-E2-H","historical",1.52969980239868
1943,"heatflux","r5i1p2","GISS-E2-H","historical",1.73955676952998
1944,"heatflux","r5i1p2","GISS-E2-H","historical",1.49842820564906
1945,"heatflux","r5i1p2","GISS-E2-H","historical",1.77661935488383
1946,"heatflux","r5i1p2","GISS-E2-H","historical",1.93788544336955
1947,"heatflux","r5i1p2","GISS-E2-H","historical",1.17910528182983
1948,"heatflux","r5i1p2","GISS-E2-H","historical",1.69227282206217
1949,"heatflux","r5i1p2","GISS-E2-H","historical",1.30572046836217
1950,"heatflux","r5i1p2","GISS-E2-H","historical",1.82384608189265
1951,"heatflux","r5i1p2","GISS-E2-H","historical",1.35427532593409
1952,"heatflux","r5i1p2","GISS-E2-H","historical",1.42500579357147
1953,"heatflux","r5i1p2","GISS-E2-H","historical",1.68145974477132
1954,"heatflux","r5i1p2","GISS-E2-H","historical",1.23189797004064
1955,"heatflux","r5i1p2","GISS-E2-H","historical",1.49545472860336
1956,"heatflux","r5i1p2","GISS-E2-H","historical",1.52962881326675
1957,"heatflux","r5i1p2","GISS-E2-H","historical",2.17835299173991
1958,"heatflux","r5i1p2","GISS-E2-H","historical",2.04349728425344
1959,"heatflux","r5i1p2","GISS-E2-H","historical",1.66582513848941
1960,"heatflux","r5i1p2","GISS-E2-H","historical",1.18919070561727
1961,"heatflux","r5i1p2","GISS-E2-H","historical",1.36669246355693
1962,"heatflux","r5i1p2","GISS-E2-H","historical",1.49913603067398
1963,"heatflux","r5i1p2","GISS-E2-H","historical",0.372255906462669
1964,"heatflux","r5i1p2","GISS-E2-H","historical",0.274280230204264
1965,"heatflux","r5i1p2","GISS-E2-H","historical",1.36510372161865
1966,"heatflux","r5i1p2","GISS-E2-H","historical",1.48044898112615
1967,"heatflux","r5i1p2","GISS-E2-H","historical",1.84451166788737
1968,"heatflux","r5i1p2","GISS-E2-H","historical",1.95014744997025
1969,"heatflux","r5i1p2","GISS-E2-H","historical",1.35298905769984
1970,"heatflux","r5i1p2","GISS-E2-H","historical",1.57737149794896
1971,"heatflux","r5i1p2","GISS-E2-H","historical",1.95610982179642
1972,"heatflux","r5i1p2","GISS-E2-H","historical",1.98318523168564
1973,"heatflux","r5i1p2","GISS-E2-H","historical",2.22558720906576
1974,"heatflux","r5i1p2","GISS-E2-H","historical",1.32137175401052
1975,"heatflux","r5i1p2","GISS-E2-H","historical",1.42798475424449
1976,"heatflux","r5i1p2","GISS-E2-H","historical",1.71483939886093
1977,"heatflux","r5i1p2","GISS-E2-H","historical",2.11853637297948
1978,"heatflux","r5i1p2","GISS-E2-H","historical",1.78244090080261
1979,"heatflux","r5i1p2","GISS-E2-H","historical",2.13507282733917
1980,"heatflux","r5i1p2","GISS-E2-H","historical",2.17294108867645
1981,"heatflux","r5i1p2","GISS-E2-H","historical",2.03385450442632
1982,"heatflux","r5i1p2","GISS-E2-H","historical",0.946481605370839
1983,"heatflux","r5i1p2","GISS-E2-H","historical",0.211357673009237
1984,"heatflux","r5i1p2","GISS-E2-H","historical",1.55835382143656
1985,"heatflux","r5i1p2","GISS-E2-H","historical",2.33424973487854
1986,"heatflux","r5i1p2","GISS-E2-H","historical",1.88202359278997
1987,"heatflux","r5i1p2","GISS-E2-H","historical",2.06484146912893
1988,"heatflux","r5i1p2","GISS-E2-H","historical",2.05284068981806
1989,"heatflux","r5i1p2","GISS-E2-H","historical",1.91394593318303
1990,"heatflux","r5i1p2","GISS-E2-H","historical",2.63656694690386
1991,"heatflux","r5i1p2","GISS-E2-H","historical",0.590497131148974
1992,"heatflux","r5i1p2","GISS-E2-H","historical",-0.873345966140429
1993,"heatflux","r5i1p2","GISS-E2-H","historical",1.76183241605759
1994,"heatflux","r5i1p2","GISS-E2-H","historical",2.38147954146067
1995,"heatflux","r5i1p2","GISS-E2-H","historical",1.75453797976176
1996,"heatflux","r5i1p2","GISS-E2-H","historical",2.46523475646973
1997,"heatflux","r5i1p2","GISS-E2-H","historical",2.02034612496694
1998,"heatflux","r5i1p2","GISS-E2-H","historical",2.47960217793783
1999,"heatflux","r5i1p2","GISS-E2-H","historical",2.8243239124616
2000,"heatflux","r5i1p2","GISS-E2-H","historical",2.51594158013662
2001,"heatflux","r5i1p2","GISS-E2-H","historical",2.56325793266296
2002,"heatflux","r5i1p2","GISS-E2-H","historical",2.60575590531031
2003,"heatflux","r5i1p2","GISS-E2-H","historical",2.06620478630066
2004,"heatflux","r5i1p2","GISS-E2-H","historical",2.15936307112376
2005,"heatflux","r5i1p2","GISS-E2-H","historical",2.42705760399501
1850,"heatflux","r5i1p2","GISS-E2-R","historical",1.52424089113871
1851,"heatflux","r5i1p2","GISS-E2-R","historical",1.07453005512555
1852,"heatflux","r5i1p2","GISS-E2-R","historical",0.591949214537938
1853,"heatflux","r5i1p2","GISS-E2-R","historical",1.00667538245519
1854,"heatflux","r5i1p2","GISS-E2-R","historical",0.986924588680267
1855,"heatflux","r5i1p2","GISS-E2-R","historical",1.17038488388062
1856,"heatflux","r5i1p2","GISS-E2-R","historical",0.256046036879222
1857,"heatflux","r5i1p2","GISS-E2-R","historical",-0.290871888399124
1858,"heatflux","r5i1p2","GISS-E2-R","historical",1.10436410705249
1859,"heatflux","r5i1p2","GISS-E2-R","historical",1.26849800348282
1860,"heatflux","r5i1p2","GISS-E2-R","historical",0.972684800624847
1861,"heatflux","r5i1p2","GISS-E2-R","historical",0.642920355002085
1862,"heatflux","r5i1p2","GISS-E2-R","historical",0.358153452475866
1863,"heatflux","r5i1p2","GISS-E2-R","historical",0.806847835580508
1864,"heatflux","r5i1p2","GISS-E2-R","historical",0.966492156187693
1865,"heatflux","r5i1p2","GISS-E2-R","historical",0.694730877876282
1866,"heatflux","r5i1p2","GISS-E2-R","historical",1.24105636278788
1867,"heatflux","r5i1p2","GISS-E2-R","historical",0.733641048272451
1868,"heatflux","r5i1p2","GISS-E2-R","historical",0.536441405614217
1869,"heatflux","r5i1p2","GISS-E2-R","historical",1.18938120206197
1870,"heatflux","r5i1p2","GISS-E2-R","historical",0.982560237248739
1871,"heatflux","r5i1p2","GISS-E2-R","historical",1.74942249059677
1872,"heatflux","r5i1p2","GISS-E2-R","historical",0.896597226460775
1873,"heatflux","r5i1p2","GISS-E2-R","historical",0.683702766895294
1874,"heatflux","r5i1p2","GISS-E2-R","historical",1.03560890754064
1875,"heatflux","r5i1p2","GISS-E2-R","historical",0.987692316373189
1876,"heatflux","r5i1p2","GISS-E2-R","historical",0.778538490335147
1877,"heatflux","r5i1p2","GISS-E2-R","historical",1.13631341854731
1878,"heatflux","r5i1p2","GISS-E2-R","historical",1.02279619375865
1879,"heatflux","r5i1p2","GISS-E2-R","historical",0.787854353586833
1880,"heatflux","r5i1p2","GISS-E2-R","historical",0.493450442949931
1881,"heatflux","r5i1p2","GISS-E2-R","historical",1.00913925965627
1882,"heatflux","r5i1p2","GISS-E2-R","historical",1.10731540123622
1883,"heatflux","r5i1p2","GISS-E2-R","historical",-0.437483469645182
1884,"heatflux","r5i1p2","GISS-E2-R","historical",-1.68352634708087
1885,"heatflux","r5i1p2","GISS-E2-R","historical",0.747619271278381
1886,"heatflux","r5i1p2","GISS-E2-R","historical",1.21034667889277
1887,"heatflux","r5i1p2","GISS-E2-R","historical",1.05864387750626
1888,"heatflux","r5i1p2","GISS-E2-R","historical",1.20731775462627
1889,"heatflux","r5i1p2","GISS-E2-R","historical",0.961153090000153
1890,"heatflux","r5i1p2","GISS-E2-R","historical",0.192770083745321
1891,"heatflux","r5i1p2","GISS-E2-R","historical",0.618914067745209
1892,"heatflux","r5i1p2","GISS-E2-R","historical",1.47038286924362
1893,"heatflux","r5i1p2","GISS-E2-R","historical",1.54825067520142
1894,"heatflux","r5i1p2","GISS-E2-R","historical",1.40608217318853
1895,"heatflux","r5i1p2","GISS-E2-R","historical",1.37635742624601
1896,"heatflux","r5i1p2","GISS-E2-R","historical",0.702887833118439
1897,"heatflux","r5i1p2","GISS-E2-R","historical",1.02636108795802
1898,"heatflux","r5i1p2","GISS-E2-R","historical",1.01126815875371
1899,"heatflux","r5i1p2","GISS-E2-R","historical",0.979141513506571
1900,"heatflux","r5i1p2","GISS-E2-R","historical",1.32046510775884
1901,"heatflux","r5i1p2","GISS-E2-R","historical",0.947770456473033
1902,"heatflux","r5i1p2","GISS-E2-R","historical",0.283111723760764
1903,"heatflux","r5i1p2","GISS-E2-R","historical",-0.257848123709361
1904,"heatflux","r5i1p2","GISS-E2-R","historical",0.469053546587626
1905,"heatflux","r5i1p2","GISS-E2-R","historical",0.850417236487071
1906,"heatflux","r5i1p2","GISS-E2-R","historical",1.37225141127904
1907,"heatflux","r5i1p2","GISS-E2-R","historical",1.26707290609678
1908,"heatflux","r5i1p2","GISS-E2-R","historical",0.773187597592672
1909,"heatflux","r5i1p2","GISS-E2-R","historical",0.823621491591136
1910,"heatflux","r5i1p2","GISS-E2-R","historical",1.61148114999135
1911,"heatflux","r5i1p2","GISS-E2-R","historical",0.882873813311259
1912,"heatflux","r5i1p2","GISS-E2-R","historical",0.818918560942014
1913,"heatflux","r5i1p2","GISS-E2-R","historical",0.911335016290347
1914,"heatflux","r5i1p2","GISS-E2-R","historical",1.13464665412903
1915,"heatflux","r5i1p2","GISS-E2-R","historical",1.62274450063705
1916,"heatflux","r5i1p2","GISS-E2-R","historical",1.42075256506602
1917,"heatflux","r5i1p2","GISS-E2-R","historical",1.15076245864232
1918,"heatflux","r5i1p2","GISS-E2-R","historical",1.441323975722
1919,"heatflux","r5i1p2","GISS-E2-R","historical",1.03725350896517
1920,"heatflux","r5i1p2","GISS-E2-R","historical",0.697098761796951
1921,"heatflux","r5i1p2","GISS-E2-R","historical",1.37000621358554
1922,"heatflux","r5i1p2","GISS-E2-R","historical",0.931901822487513
1923,"heatflux","r5i1p2","GISS-E2-R","historical",0.904151876767476
1924,"heatflux","r5i1p2","GISS-E2-R","historical",0.653093377749125
1925,"heatflux","r5i1p2","GISS-E2-R","historical",1.43748064835866
1926,"heatflux","r5i1p2","GISS-E2-R","historical",1.79396877686183
1927,"heatflux","r5i1p2","GISS-E2-R","historical",0.98107522726059
1928,"heatflux","r5i1p2","GISS-E2-R","historical",1.10000518957774
1929,"heatflux","r5i1p2","GISS-E2-R","historical",1.10645578304927
1930,"heatflux","r5i1p2","GISS-E2-R","historical",0.809244692325592
1931,"heatflux","r5i1p2","GISS-E2-R","historical",1.21899175643921
1932,"heatflux","r5i1p2","GISS-E2-R","historical",1.26339010397593
1933,"heatflux","r5i1p2","GISS-E2-R","historical",0.907196760177612
1934,"heatflux","r5i1p2","GISS-E2-R","historical",1.4615896542867
1935,"heatflux","r5i1p2","GISS-E2-R","historical",1.87504684925079
1936,"heatflux","r5i1p2","GISS-E2-R","historical",0.991566479206085
1937,"heatflux","r5i1p2","GISS-E2-R","historical",1.37832110126813
1938,"heatflux","r5i1p2","GISS-E2-R","historical",1.66690194606781
1939,"heatflux","r5i1p2","GISS-E2-R","historical",1.11337402462959
1940,"heatflux","r5i1p2","GISS-E2-R","historical",1.29261147975922
1941,"heatflux","r5i1p2","GISS-E2-R","historical",1.07108934720357
1942,"heatflux","r5i1p2","GISS-E2-R","historical",0.935230642557144
1943,"heatflux","r5i1p2","GISS-E2-R","historical",0.686044593652089
1944,"heatflux","r5i1p2","GISS-E2-R","historical",1.21805679798126
1945,"heatflux","r5i1p2","GISS-E2-R","historical",1.25256478786469
1946,"heatflux","r5i1p2","GISS-E2-R","historical",1.0627503991127
1947,"heatflux","r5i1p2","GISS-E2-R","historical",0.840511123339335
1948,"heatflux","r5i1p2","GISS-E2-R","historical",1.54201425115267
1949,"heatflux","r5i1p2","GISS-E2-R","historical",0.938792337973913
1950,"heatflux","r5i1p2","GISS-E2-R","historical",0.634927819172541
1951,"heatflux","r5i1p2","GISS-E2-R","historical",1.12056173880895
1952,"heatflux","r5i1p2","GISS-E2-R","historical",1.06687499582767
1953,"heatflux","r5i1p2","GISS-E2-R","historical",1.15686706701914
1954,"heatflux","r5i1p2","GISS-E2-R","historical",0.978091279665629
1955,"heatflux","r5i1p2","GISS-E2-R","historical",1.15718537569046
1956,"heatflux","r5i1p2","GISS-E2-R","historical",1.22316584984461
1957,"heatflux","r5i1p2","GISS-E2-R","historical",1.41192117333412
1958,"heatflux","r5i1p2","GISS-E2-R","historical",1.57639263073603
1959,"heatflux","r5i1p2","GISS-E2-R","historical",1.4325664639473
1960,"heatflux","r5i1p2","GISS-E2-R","historical",1.10517394542694
1961,"heatflux","r5i1p2","GISS-E2-R","historical",1.28291522463163
1962,"heatflux","r5i1p2","GISS-E2-R","historical",1.27816609541575
1963,"heatflux","r5i1p2","GISS-E2-R","historical",-0.0238417088985443
1964,"heatflux","r5i1p2","GISS-E2-R","historical",-0.199116477121909
1965,"heatflux","r5i1p2","GISS-E2-R","historical",0.832852303981781
1966,"heatflux","r5i1p2","GISS-E2-R","historical",0.989281296730042
1967,"heatflux","r5i1p2","GISS-E2-R","historical",1.42748306194941
1968,"heatflux","r5i1p2","GISS-E2-R","historical",0.786899944146474
1969,"heatflux","r5i1p2","GISS-E2-R","historical",0.914793411890666
1970,"heatflux","r5i1p2","GISS-E2-R","historical",1.49773359298706
1971,"heatflux","r5i1p2","GISS-E2-R","historical",0.855061208208402
1972,"heatflux","r5i1p2","GISS-E2-R","historical",1.39199419816335
1973,"heatflux","r5i1p2","GISS-E2-R","historical",1.69586660464605
1974,"heatflux","r5i1p2","GISS-E2-R","historical",1.01636755466461
1975,"heatflux","r5i1p2","GISS-E2-R","historical",0.673956374327342
1976,"heatflux","r5i1p2","GISS-E2-R","historical",1.46901997923851
1977,"heatflux","r5i1p2","GISS-E2-R","historical",1.34920654694239
1978,"heatflux","r5i1p2","GISS-E2-R","historical",1.42201622202992
1979,"heatflux","r5i1p2","GISS-E2-R","historical",1.16832685470581
1980,"heatflux","r5i1p2","GISS-E2-R","historical",1.5149906873703
1981,"heatflux","r5i1p2","GISS-E2-R","historical",2.1835013628006
1982,"heatflux","r5i1p2","GISS-E2-R","historical",-0.0878708511590958
1983,"heatflux","r5i1p2","GISS-E2-R","historical",0.401489456494649
1984,"heatflux","r5i1p2","GISS-E2-R","historical",1.12749322255452
1985,"heatflux","r5i1p2","GISS-E2-R","historical",1.70070985953013
1986,"heatflux","r5i1p2","GISS-E2-R","historical",1.54834651947021
1987,"heatflux","r5i1p2","GISS-E2-R","historical",1.50182068347931
1988,"heatflux","r5i1p2","GISS-E2-R","historical",2.13667394717534
1989,"heatflux","r5i1p2","GISS-E2-R","historical",1.93667389949163
1990,"heatflux","r5i1p2","GISS-E2-R","historical",2.52209780613581
1991,"heatflux","r5i1p2","GISS-E2-R","historical",0.141852219899495
1992,"heatflux","r5i1p2","GISS-E2-R","historical",-0.460545688867569
1993,"heatflux","r5i1p2","GISS-E2-R","historical",1.86305964986483
1994,"heatflux","r5i1p2","GISS-E2-R","historical",1.26838723818461
1995,"heatflux","r5i1p2","GISS-E2-R","historical",1.82078305880229
1996,"heatflux","r5i1p2","GISS-E2-R","historical",1.89043877522151
1997,"heatflux","r5i1p2","GISS-E2-R","historical",1.85508521397909
1998,"heatflux","r5i1p2","GISS-E2-R","historical",1.92332651217779
1999,"heatflux","r5i1p2","GISS-E2-R","historical",2.06515087683996
2000,"heatflux","r5i1p2","GISS-E2-R","historical",2.2326525648435
2001,"heatflux","r5i1p2","GISS-E2-R","historical",2.09806621074677
2002,"heatflux","r5i1p2","GISS-E2-R","historical",1.8621678352356
2003,"heatflux","r5i1p2","GISS-E2-R","historical",1.85917468865712
2004,"heatflux","r5i1p2","GISS-E2-R","historical",1.82487373550733
2005,"heatflux","r5i1p2","GISS-E2-R","historical",1.64234546820323
1850,"heatflux","r5i1p2","MRI-CGCM3","historical",0.53488286336263
1851,"heatflux","r5i1p2","MRI-CGCM3","historical",1.19559949636459
1852,"heatflux","r5i1p2","MRI-CGCM3","historical",1.03091235955556
1853,"heatflux","r5i1p2","MRI-CGCM3","historical",0.135163446267446
1854,"heatflux","r5i1p2","MRI-CGCM3","historical",0.422891020774841
1855,"heatflux","r5i1p2","MRI-CGCM3","historical",0.536287506421407
1856,"heatflux","r5i1p2","MRI-CGCM3","historical",0.863971432050069
1857,"heatflux","r5i1p2","MRI-CGCM3","historical",0.382963399092356
1858,"heatflux","r5i1p2","MRI-CGCM3","historical",0.195674359798431
1859,"heatflux","r5i1p2","MRI-CGCM3","historical",0.811748147010803
1860,"heatflux","r5i1p2","MRI-CGCM3","historical",0.584870795408885
1861,"heatflux","r5i1p2","MRI-CGCM3","historical",0.397417008876801
1862,"heatflux","r5i1p2","MRI-CGCM3","historical",1.27945476770401
1863,"heatflux","r5i1p2","MRI-CGCM3","historical",0.723942399024963
1864,"heatflux","r5i1p2","MRI-CGCM3","historical",1.08232700824738
1865,"heatflux","r5i1p2","MRI-CGCM3","historical",1.07505383094152
1866,"heatflux","r5i1p2","MRI-CGCM3","historical",0.502858757972717
1867,"heatflux","r5i1p2","MRI-CGCM3","historical",1.19243842363358
1868,"heatflux","r5i1p2","MRI-CGCM3","historical",0.709285934766134
1869,"heatflux","r5i1p2","MRI-CGCM3","historical",0.579533676306407
1870,"heatflux","r5i1p2","MRI-CGCM3","historical",1.00902392466863
1871,"heatflux","r5i1p2","MRI-CGCM3","historical",0.804123858610789
1872,"heatflux","r5i1p2","MRI-CGCM3","historical",1.20128733913104
1873,"heatflux","r5i1p2","MRI-CGCM3","historical",0.845176974932353
1874,"heatflux","r5i1p2","MRI-CGCM3","historical",0.785253345966339
1875,"heatflux","r5i1p2","MRI-CGCM3","historical",0.836500366528829
1876,"heatflux","r5i1p2","MRI-CGCM3","historical",0.374922911326091
1877,"heatflux","r5i1p2","MRI-CGCM3","historical",0.155205468336741
1878,"heatflux","r5i1p2","MRI-CGCM3","historical",0.760615746180216
1879,"heatflux","r5i1p2","MRI-CGCM3","historical",0.942479516069094
1880,"heatflux","r5i1p2","MRI-CGCM3","historical",0.575542310873667
1881,"heatflux","r5i1p2","MRI-CGCM3","historical",0.689878602822622
1882,"heatflux","r5i1p2","MRI-CGCM3","historical",1.121959288915
1883,"heatflux","r5i1p2","MRI-CGCM3","historical",-0.00998687744140625
1884,"heatflux","r5i1p2","MRI-CGCM3","historical",-1.79053296024601
1885,"heatflux","r5i1p2","MRI-CGCM3","historical",-0.431954214970271
1886,"heatflux","r5i1p2","MRI-CGCM3","historical",0.532714406649272
1887,"heatflux","r5i1p2","MRI-CGCM3","historical",0.764061868190765
1888,"heatflux","r5i1p2","MRI-CGCM3","historical",1.27718468507131
1889,"heatflux","r5i1p2","MRI-CGCM3","historical",1.22405094901721
1890,"heatflux","r5i1p2","MRI-CGCM3","historical",1.07641306022803
1891,"heatflux","r5i1p2","MRI-CGCM3","historical",0.658978958924611
1892,"heatflux","r5i1p2","MRI-CGCM3","historical",0.658972044785818
1893,"heatflux","r5i1p2","MRI-CGCM3","historical",0.512395044167837
1894,"heatflux","r5i1p2","MRI-CGCM3","historical",0.857828289270401
1895,"heatflux","r5i1p2","MRI-CGCM3","historical",0.863550732533137
1896,"heatflux","r5i1p2","MRI-CGCM3","historical",0.242190678914388
1897,"heatflux","r5i1p2","MRI-CGCM3","historical",0.826008915901184
1898,"heatflux","r5i1p2","MRI-CGCM3","historical",1.05504546562831
1899,"heatflux","r5i1p2","MRI-CGCM3","historical",0.80858484407266
1900,"heatflux","r5i1p2","MRI-CGCM3","historical",0.942293842633565
1901,"heatflux","r5i1p2","MRI-CGCM3","historical",1.09354003270467
1902,"heatflux","r5i1p2","MRI-CGCM3","historical",0.495694915453593
