"year","variable","ensemble","model","experiment","value","unit"
1981,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.13599914312363,"W/m2"
1982,"heatflux","r1i1p1","BNU-ESM","esmHistorical",-0.0292744835217794,"W/m2"
1983,"heatflux","r1i1p1","BNU-ESM","esmHistorical",-0.0628643234570821,"W/m2"
1984,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.55975651741028,"W/m2"
1985,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.69510412216187,"W/m2"
1986,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.5593569278717,"W/m2"
1987,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.57707275946935,"W/m2"
1988,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.93598177780708,"W/m2"
1989,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.88510417938232,"W/m2"
1990,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.44746585687002,"W/m2"
1991,"heatflux","r1i1p1","BNU-ESM","esmHistorical",0.147932027156154,"W/m2"
1992,"heatflux","r1i1p1","BNU-ESM","esmHistorical",-0.520637432734172,"W/m2"
1993,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.73112712303797,"W/m2"
1994,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.05670204758644,"W/m2"
1995,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.01315780480703,"W/m2"
1996,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.93829985459646,"W/m2"
1997,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.02598740657171,"W/m2"
1998,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.88308757543564,"W/m2"
1999,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.406396428744,"W/m2"
2000,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.43204506735007,"W/m2"
2001,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.7226893901825,"W/m2"
2002,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.23023840288321,"W/m2"
2003,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.03549812237422,"W/m2"
2004,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.90445268154144,"W/m2"
2005,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.54031862815221,"W/m2"
2006,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.00484841068586,"W/m2"
2007,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.76360762864351,"W/m2"
2008,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.79275172948837,"W/m2"
2009,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.75271914402644,"W/m2"
2010,"heatflux","r1i1p1","BNU-ESM","esmHistorical",2.08078185717265,"W/m2"
2011,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.74307372172674,"W/m2"
2012,"heatflux","r1i1p1","BNU-ESM","esmHistorical",1.68822156389554,"W/m2"
1850,"heatflux","r1i1p1","CanESM2","esmHistorical",0.60820734500885,"W/m2"
1851,"heatflux","r1i1p1","CanESM2","esmHistorical",0.781256298224131,"W/m2"
1852,"heatflux","r1i1p1","CanESM2","esmHistorical",0.369445125261943,"W/m2"
1853,"heatflux","r1i1p1","CanESM2","esmHistorical",0.733606596787771,"W/m2"
1854,"heatflux","r1i1p1","CanESM2","esmHistorical",0.908206045627594,"W/m2"
1855,"heatflux","r1i1p1","CanESM2","esmHistorical",0.453994731108348,"W/m2"
1856,"heatflux","r1i1p1","CanESM2","esmHistorical",0.271778325239817,"W/m2"
1857,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.529550721247991,"W/m2"
1858,"heatflux","r1i1p1","CanESM2","esmHistorical",0.580358803272247,"W/m2"
1859,"heatflux","r1i1p1","CanESM2","esmHistorical",0.453010519345601,"W/m2"
1860,"heatflux","r1i1p1","CanESM2","esmHistorical",0.82138854265213,"W/m2"
1861,"heatflux","r1i1p1","CanESM2","esmHistorical",1.35590068499247,"W/m2"
1862,"heatflux","r1i1p1","CanESM2","esmHistorical",0.937408328056335,"W/m2"
1863,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.0350889960924784,"W/m2"
1864,"heatflux","r1i1p1","CanESM2","esmHistorical",0.761899967988332,"W/m2"
1865,"heatflux","r1i1p1","CanESM2","esmHistorical",0.394120315710704,"W/m2"
1866,"heatflux","r1i1p1","CanESM2","esmHistorical",0.918685972690582,"W/m2"
1867,"heatflux","r1i1p1","CanESM2","esmHistorical",0.754624525705973,"W/m2"
1868,"heatflux","r1i1p1","CanESM2","esmHistorical",0.616293966770172,"W/m2"
1869,"heatflux","r1i1p1","CanESM2","esmHistorical",0.467366556326548,"W/m2"
1870,"heatflux","r1i1p1","CanESM2","esmHistorical",0.735504984855652,"W/m2"
1871,"heatflux","r1i1p1","CanESM2","esmHistorical",0.675764302412669,"W/m2"
1872,"heatflux","r1i1p1","CanESM2","esmHistorical",0.877878467241923,"W/m2"
1873,"heatflux","r1i1p1","CanESM2","esmHistorical",0.71654619773229,"W/m2"
1874,"heatflux","r1i1p1","CanESM2","esmHistorical",0.580611228942871,"W/m2"
1875,"heatflux","r1i1p1","CanESM2","esmHistorical",0.694708506266276,"W/m2"
1876,"heatflux","r1i1p1","CanESM2","esmHistorical",0.133226821819941,"W/m2"
1877,"heatflux","r1i1p1","CanESM2","esmHistorical",1.00754380226135,"W/m2"
1878,"heatflux","r1i1p1","CanESM2","esmHistorical",0.63536806901296,"W/m2"
1879,"heatflux","r1i1p1","CanESM2","esmHistorical",0.801383634408315,"W/m2"
1880,"heatflux","r1i1p1","CanESM2","esmHistorical",0.719113409519196,"W/m2"
1881,"heatflux","r1i1p1","CanESM2","esmHistorical",1.08391318718592,"W/m2"
1882,"heatflux","r1i1p1","CanESM2","esmHistorical",0.742030958334605,"W/m2"
1883,"heatflux","r1i1p1","CanESM2","esmHistorical",-1.01216913263003,"W/m2"
1884,"heatflux","r1i1p1","CanESM2","esmHistorical",-2.01423647006353,"W/m2"
1885,"heatflux","r1i1p1","CanESM2","esmHistorical",0.079300324122111,"W/m2"
1886,"heatflux","r1i1p1","CanESM2","esmHistorical",1.68592474361261,"W/m2"
1887,"heatflux","r1i1p1","CanESM2","esmHistorical",0.749623000621796,"W/m2"
1888,"heatflux","r1i1p1","CanESM2","esmHistorical",1.14003378152847,"W/m2"
1889,"heatflux","r1i1p1","CanESM2","esmHistorical",0.843547582626343,"W/m2"
1890,"heatflux","r1i1p1","CanESM2","esmHistorical",-1.19165597359339,"W/m2"
1891,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.311249891916911,"W/m2"
1892,"heatflux","r1i1p1","CanESM2","esmHistorical",1.23679842551549,"W/m2"
1893,"heatflux","r1i1p1","CanESM2","esmHistorical",1.49128256241481,"W/m2"
1894,"heatflux","r1i1p1","CanESM2","esmHistorical",1.22473446528117,"W/m2"
1895,"heatflux","r1i1p1","CanESM2","esmHistorical",1.30177611112595,"W/m2"
1896,"heatflux","r1i1p1","CanESM2","esmHistorical",0.791605035463969,"W/m2"
1897,"heatflux","r1i1p1","CanESM2","esmHistorical",1.08343515793482,"W/m2"
1898,"heatflux","r1i1p1","CanESM2","esmHistorical",1.01959443092346,"W/m2"
1899,"heatflux","r1i1p1","CanESM2","esmHistorical",0.567025184631348,"W/m2"
1900,"heatflux","r1i1p1","CanESM2","esmHistorical",0.961628079414368,"W/m2"
1901,"heatflux","r1i1p1","CanESM2","esmHistorical",1.14311749736468,"W/m2"
1902,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.081319530804952,"W/m2"
1903,"heatflux","r1i1p1","CanESM2","esmHistorical",-1.96107655763626,"W/m2"
1904,"heatflux","r1i1p1","CanESM2","esmHistorical",0.253582914670308,"W/m2"
1905,"heatflux","r1i1p1","CanESM2","esmHistorical",1.25938582420349,"W/m2"
1906,"heatflux","r1i1p1","CanESM2","esmHistorical",1.2665594915549,"W/m2"
1907,"heatflux","r1i1p1","CanESM2","esmHistorical",1.42770384748777,"W/m2"
1908,"heatflux","r1i1p1","CanESM2","esmHistorical",1.23558781544367,"W/m2"
1909,"heatflux","r1i1p1","CanESM2","esmHistorical",1.24317203958829,"W/m2"
1910,"heatflux","r1i1p1","CanESM2","esmHistorical",1.15316940347354,"W/m2"
1911,"heatflux","r1i1p1","CanESM2","esmHistorical",0.983785152435303,"W/m2"
1912,"heatflux","r1i1p1","CanESM2","esmHistorical",0.420369605223338,"W/m2"
1913,"heatflux","r1i1p1","CanESM2","esmHistorical",0.385513170311848,"W/m2"
1914,"heatflux","r1i1p1","CanESM2","esmHistorical",0.935588717460632,"W/m2"
1915,"heatflux","r1i1p1","CanESM2","esmHistorical",1.48436645666758,"W/m2"
1916,"heatflux","r1i1p1","CanESM2","esmHistorical",0.743841866652171,"W/m2"
1917,"heatflux","r1i1p1","CanESM2","esmHistorical",0.732064525286357,"W/m2"
1918,"heatflux","r1i1p1","CanESM2","esmHistorical",0.96389435728391,"W/m2"
1919,"heatflux","r1i1p1","CanESM2","esmHistorical",0.910720785458883,"W/m2"
1920,"heatflux","r1i1p1","CanESM2","esmHistorical",0.922674596309662,"W/m2"
1921,"heatflux","r1i1p1","CanESM2","esmHistorical",0.252979854742686,"W/m2"
1922,"heatflux","r1i1p1","CanESM2","esmHistorical",0.334973156452179,"W/m2"
1923,"heatflux","r1i1p1","CanESM2","esmHistorical",0.946269989013672,"W/m2"
1924,"heatflux","r1i1p1","CanESM2","esmHistorical",0.885514458020528,"W/m2"
1925,"heatflux","r1i1p1","CanESM2","esmHistorical",0.795219361782074,"W/m2"
1926,"heatflux","r1i1p1","CanESM2","esmHistorical",1.10374065240224,"W/m2"
1927,"heatflux","r1i1p1","CanESM2","esmHistorical",0.896965622901917,"W/m2"
1928,"heatflux","r1i1p1","CanESM2","esmHistorical",0.355074306329091,"W/m2"
1929,"heatflux","r1i1p1","CanESM2","esmHistorical",0.361883719762166,"W/m2"
1930,"heatflux","r1i1p1","CanESM2","esmHistorical",0.820402572552363,"W/m2"
1931,"heatflux","r1i1p1","CanESM2","esmHistorical",0.904994308948517,"W/m2"
1932,"heatflux","r1i1p1","CanESM2","esmHistorical",0.48442268371582,"W/m2"
1933,"heatflux","r1i1p1","CanESM2","esmHistorical",0.754567464192708,"W/m2"
1934,"heatflux","r1i1p1","CanESM2","esmHistorical",1.06747853755951,"W/m2"
1935,"heatflux","r1i1p1","CanESM2","esmHistorical",1.24393661816915,"W/m2"
1936,"heatflux","r1i1p1","CanESM2","esmHistorical",0.790108025074005,"W/m2"
1937,"heatflux","r1i1p1","CanESM2","esmHistorical",1.00062863125155,"W/m2"
1938,"heatflux","r1i1p1","CanESM2","esmHistorical",0.965323587258657,"W/m2"
1939,"heatflux","r1i1p1","CanESM2","esmHistorical",0.787878712018331,"W/m2"
1940,"heatflux","r1i1p1","CanESM2","esmHistorical",0.306232253710429,"W/m2"
1941,"heatflux","r1i1p1","CanESM2","esmHistorical",1.43289677302043,"W/m2"
1942,"heatflux","r1i1p1","CanESM2","esmHistorical",1.10983135799567,"W/m2"
1943,"heatflux","r1i1p1","CanESM2","esmHistorical",0.84513787428538,"W/m2"
1944,"heatflux","r1i1p1","CanESM2","esmHistorical",1.13319665193558,"W/m2"
1945,"heatflux","r1i1p1","CanESM2","esmHistorical",0.793780485788981,"W/m2"
1946,"heatflux","r1i1p1","CanESM2","esmHistorical",1.0381835103035,"W/m2"
1947,"heatflux","r1i1p1","CanESM2","esmHistorical",0.925679127375285,"W/m2"
1948,"heatflux","r1i1p1","CanESM2","esmHistorical",0.830283065636953,"W/m2"
1949,"heatflux","r1i1p1","CanESM2","esmHistorical",1.13974436124166,"W/m2"
1950,"heatflux","r1i1p1","CanESM2","esmHistorical",0.580607116222382,"W/m2"
1951,"heatflux","r1i1p1","CanESM2","esmHistorical",0.626190920670827,"W/m2"
1952,"heatflux","r1i1p1","CanESM2","esmHistorical",0.890647689501444,"W/m2"
1953,"heatflux","r1i1p1","CanESM2","esmHistorical",0.987394313017527,"W/m2"
1954,"heatflux","r1i1p1","CanESM2","esmHistorical",1.64108721415202,"W/m2"
1955,"heatflux","r1i1p1","CanESM2","esmHistorical",0.744970063368479,"W/m2"
1956,"heatflux","r1i1p1","CanESM2","esmHistorical",1.58452014128367,"W/m2"
1957,"heatflux","r1i1p1","CanESM2","esmHistorical",1.38128819068273,"W/m2"
1958,"heatflux","r1i1p1","CanESM2","esmHistorical",0.829243282477061,"W/m2"
1959,"heatflux","r1i1p1","CanESM2","esmHistorical",0.776246805985769,"W/m2"
1960,"heatflux","r1i1p1","CanESM2","esmHistorical",0.910810907681783,"W/m2"
1961,"heatflux","r1i1p1","CanESM2","esmHistorical",0.953923940658569,"W/m2"
1962,"heatflux","r1i1p1","CanESM2","esmHistorical",0.981131732463837,"W/m2"
1963,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.934585154056549,"W/m2"
1964,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.163661360740662,"W/m2"
1965,"heatflux","r1i1p1","CanESM2","esmHistorical",0.943040827910105,"W/m2"
1966,"heatflux","r1i1p1","CanESM2","esmHistorical",1.35529281695684,"W/m2"
1967,"heatflux","r1i1p1","CanESM2","esmHistorical",1.367826739947,"W/m2"
1968,"heatflux","r1i1p1","CanESM2","esmHistorical",1.07630279660225,"W/m2"
1969,"heatflux","r1i1p1","CanESM2","esmHistorical",1.36498461912076,"W/m2"
1970,"heatflux","r1i1p1","CanESM2","esmHistorical",0.968693812688192,"W/m2"
1971,"heatflux","r1i1p1","CanESM2","esmHistorical",1.29704864819845,"W/m2"
1972,"heatflux","r1i1p1","CanESM2","esmHistorical",1.26215650637945,"W/m2"
1973,"heatflux","r1i1p1","CanESM2","esmHistorical",1.24502424399058,"W/m2"
1974,"heatflux","r1i1p1","CanESM2","esmHistorical",1.10306658347448,"W/m2"
1975,"heatflux","r1i1p1","CanESM2","esmHistorical",0.515942215919495,"W/m2"
1976,"heatflux","r1i1p1","CanESM2","esmHistorical",0.897482405106227,"W/m2"
1977,"heatflux","r1i1p1","CanESM2","esmHistorical",1.08840847015381,"W/m2"
1978,"heatflux","r1i1p1","CanESM2","esmHistorical",1.13938563565413,"W/m2"
1979,"heatflux","r1i1p1","CanESM2","esmHistorical",1.30501679579417,"W/m2"
1980,"heatflux","r1i1p1","CanESM2","esmHistorical",1.421595454216,"W/m2"
1981,"heatflux","r1i1p1","CanESM2","esmHistorical",1.11851040522257,"W/m2"
1982,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.0585951109727224,"W/m2"
1983,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.080891231695811,"W/m2"
1984,"heatflux","r1i1p1","CanESM2","esmHistorical",1.5225578546524,"W/m2"
1985,"heatflux","r1i1p1","CanESM2","esmHistorical",1.69338142871857,"W/m2"
1986,"heatflux","r1i1p1","CanESM2","esmHistorical",1.55214418967565,"W/m2"
1987,"heatflux","r1i1p1","CanESM2","esmHistorical",1.55272658665975,"W/m2"
1988,"heatflux","r1i1p1","CanESM2","esmHistorical",1.9325627918976,"W/m2"
1989,"heatflux","r1i1p1","CanESM2","esmHistorical",1.88821067412694,"W/m2"
1990,"heatflux","r1i1p1","CanESM2","esmHistorical",1.43747516473134,"W/m2"
1991,"heatflux","r1i1p1","CanESM2","esmHistorical",0.0994838252663612,"W/m2"
1992,"heatflux","r1i1p1","CanESM2","esmHistorical",-0.51063479979833,"W/m2"
1993,"heatflux","r1i1p1","CanESM2","esmHistorical",1.74565460284551,"W/m2"
1994,"heatflux","r1i1p1","CanESM2","esmHistorical",2.05610334873199,"W/m2"
1995,"heatflux","r1i1p1","CanESM2","esmHistorical",2.00919816891352,"W/m2"
1996,"heatflux","r1i1p1","CanESM2","esmHistorical",1.93460631370544,"W/m2"
1997,"heatflux","r1i1p1","CanESM2","esmHistorical",2.01824289560318,"W/m2"
1998,"heatflux","r1i1p1","CanESM2","esmHistorical",1.89710927009583,"W/m2"
1999,"heatflux","r1i1p1","CanESM2","esmHistorical",2.38778805732727,"W/m2"
2000,"heatflux","r1i1p1","CanESM2","esmHistorical",1.42347534000874,"W/m2"
2001,"heatflux","r1i1p1","CanESM2","esmHistorical",1.7294576416413,"W/m2"
2002,"heatflux","r1i1p1","CanESM2","esmHistorical",2.21137667695681,"W/m2"
2003,"heatflux","r1i1p1","CanESM2","esmHistorical",1.02391292651494,"W/m2"
2004,"heatflux","r1i1p1","CanESM2","esmHistorical",1.8996005654335,"W/m2"
2005,"heatflux","r1i1p1","CanESM2","esmHistorical",1.55097657442093,"W/m2"
2006,"heatflux","r1i1p1","CanESM2","esmHistorical",1.99355820814768,"W/m2"
2007,"heatflux","r1i1p1","CanESM2","esmHistorical",1.77290578434865,"W/m2"
2008,"heatflux","r1i1p1","CanESM2","esmHistorical",1.77396468321482,"W/m2"
2009,"heatflux","r1i1p1","CanESM2","esmHistorical",1.75754155715307,"W/m2"
2010,"heatflux","r1i1p1","CanESM2","esmHistorical",2.07164562741915,"W/m2"
2011,"heatflux","r1i1p1","CanESM2","esmHistorical",1.73690325021744,"W/m2"
2012,"heatflux","r1i1p1","CanESM2","esmHistorical",1.71141749620438,"W/m2"
1861,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.38735125462214,"W/m2"
1862,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.521615594625473,"W/m2"
1863,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.08056610822678,"W/m2"
1864,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.88914428154627,"W/m2"
1865,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.5576070745786,"W/m2"
1866,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.927248438199361,"W/m2"
1867,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.299735149058203,"W/m2"
1868,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.62457577387492,"W/m2"
1869,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.05722268422445,"W/m2"
1870,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.614934980869293,"W/m2"
1871,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.40290296077728,"W/m2"
1872,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.44930267333984,"W/m2"
1873,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.859971423943838,"W/m2"
1874,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.13817362984021,"W/m2"
1875,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.00553152710199,"W/m2"
1876,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.761999517679214,"W/m2"
1877,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.24429986874262,"W/m2"
1878,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.11860430240631,"W/m2"
1879,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.00611472129822,"W/m2"
1880,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.54238098363082,"W/m2"
1881,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.67433168490728,"W/m2"
1882,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.85956980784734,"W/m2"
1883,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.271959414084752,"W/m2"
1884,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",-2.88776348034541,"W/m2"
1885,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.719866812229156,"W/m2"
1886,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.24919956922531,"W/m2"
1887,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.62388855218887,"W/m2"
1888,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.778738180796305,"W/m2"
1889,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.825437645117442,"W/m2"
1890,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.61867814262708,"W/m2"
1891,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.962027341127396,"W/m2"
1892,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.50392285982768,"W/m2"
1893,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.12538142005603,"W/m2"
1894,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.45398928721746,"W/m2"
1895,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.3617239544789,"W/m2"
1896,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.54637558261553,"W/m2"
1897,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.02228577931722,"W/m2"
1898,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.68346985181173,"W/m2"
1899,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.5723289794599,"W/m2"
1900,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.21800521016121,"W/m2"
1901,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.07479389508565,"W/m2"
1902,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.32628288865089,"W/m2"
1903,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.120091003676256,"W/m2"
1904,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.47086477279663,"W/m2"
1905,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.07283701499303,"W/m2"
1906,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.63657983144124,"W/m2"
1907,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.91868937015533,"W/m2"
1908,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.14629836877187,"W/m2"
1909,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.07703892389933,"W/m2"
1910,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.16691398620605,"W/m2"
1911,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.49883394440015,"W/m2"
1912,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.701237152020136,"W/m2"
1913,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.02662217617035,"W/m2"
1914,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.6044667561849,"W/m2"
1915,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.24334702889125,"W/m2"
1916,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.63810767730077,"W/m2"
1917,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.34190609057744,"W/m2"
1918,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.13323098421097,"W/m2"
1919,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.08498495817184,"W/m2"
1920,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.74443832039833,"W/m2"
1921,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.47071832418442,"W/m2"
1922,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.03087098896503,"W/m2"
1923,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.18304735422134,"W/m2"
1924,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.46218747893969,"W/m2"
1925,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.36265238126119,"W/m2"
1926,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.20278056462606,"W/m2"
1927,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.24739083647728,"W/m2"
1928,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.69761961698532,"W/m2"
1929,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.2443859577179,"W/m2"
1930,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.71239074071248,"W/m2"
1931,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.45025283098221,"W/m2"
1932,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.32644972205162,"W/m2"
1933,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.25449752807617,"W/m2"
1934,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.10872181256612,"W/m2"
1935,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.61132518450419,"W/m2"
1936,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.23908106486003,"W/m2"
1937,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.739985744158427,"W/m2"
1938,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.12439805269241,"W/m2"
1939,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.40539283553759,"W/m2"
1940,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.36303839087486,"W/m2"
1941,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.13758677244186,"W/m2"
1942,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.18319765726725,"W/m2"
1943,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.56210625171661,"W/m2"
1944,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.71891550223033,"W/m2"
1945,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.93660332262516,"W/m2"
1946,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.61536018053691,"W/m2"
1947,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.39303250114123,"W/m2"
1948,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.19872735937436,"W/m2"
1949,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.86877205471198,"W/m2"
1950,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.32848940292994,"W/m2"
1951,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.887773056825,"W/m2"
1952,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.73699977000554,"W/m2"
1953,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.99444047609965,"W/m2"
1954,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.64552003145218,"W/m2"
1955,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",1.09528678655624,"W/m2"
1956,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",0.984454055627187,"W/m2"
1957,"heatflux","r1i1p1","GFDL-ESM2G","esmHistorical",2.07870763540268,"W/m2"
